path,workerID,user_text,ai_suggestion,tone_similarity,pos_similarity,coherence_score,user_score,ai_score,ai_coverage,acceptance_status
./coauthor-v1.0/6efda955ff5643aab9d94b60c4b1cdee.jsonl,A2EED3HLTA96CP,I think it's just a new medium for the same old human behavior.,"A bunch of pictures of women who are 5'10"" and look like models.",0.6878022825164177,0.5590653920196748,0.0431467816233634,0.3333333333333333,0.2666666666666666,0.4117647058823529,accepted
./coauthor-v1.0/6efda955ff5643aab9d94b60c4b1cdee.jsonl,A2EED3HLTA96CP,"And then he sees his own picture.
 Does it compare? Heck, no!",I think it's not bad at all.,0.4746722419756082,0.710584946694924,0.0332131385803222,0.0444444444444444,0.3,1.0,rejected
./coauthor-v1.0/6efda955ff5643aab9d94b60c4b1cdee.jsonl,A2EED3HLTA96CP,"So he lies about his height, his weight, his income, his job., whjateve Is this wrong? Onlt if the pool of dating partners are all scrupulously honest, which they are nopt.","If there is no spark, then they don't meet.",0.8053813176839232,0.8271527783091088,0.1175637394189834,0.3999999999999999,0.4333333333333333,0.6363636363636364,rejected
./coauthor-v1.0/6efda955ff5643aab9d94b60c4b1cdee.jsonl,A2EED3HLTA96CP,"So out friend, like most people, begin to apply correcy=tions to what they se in the appr",I think the biggest problem is that people are so busy looking for a partner that they don't take the time to get to know themselves.,0.8307459704344247,0.7176371380087272,0.2407650053501129,0.1999999999999999,0.6666666666666666,0.8518518518518519,rejected
./coauthor-v1.0/b6620ed18c174f708138abb59ade11ca.jsonl,A3MYPYBVHX7FQ2,"It's a sad state of affairs.

There is very little variety in modern film, because companies who make big movies are using data to hit the widest audience possible. The widest audience that they feel they can reach is the segment of the population who loves action oriented sequences, featuring intense, gory violence. They like the killer to make little jokes about it, as they kill. This is causing an indoctrination of that mindset in children, who superheroes were originally targeting.","I'm not saying that there is no place for this kind of film, but it's getting out of hand.",0.2502759458977589,0.8856522886885037,0.3838143348693847,0.3333333333333333,0.5333333333333333,1.0,accepted
./coauthor-v1.0/b6620ed18c174f708138abb59ade11ca.jsonl,A3MYPYBVHX7FQ2,"I'm not saying that there is no place for this kind of film, but it's getting out of hand.
 Most big movies revolve around superheroes, supervillains and a lot of violence. Since adults are consuming this material, the movies are geared toward adults. Kids still love their superheroes, so they are watching too.",I think that the over-saturation of this kind of material is causing a lot of people to become desensitized to violence.,0.8527996253296176,0.954819800309896,0.3131418824195862,0.4416666666666666,0.8666666666666667,0.7727272727272727,accepted
./coauthor-v1.0/b6620ed18c174f708138abb59ade11ca.jsonl,A3MYPYBVHX7FQ2,"I think that the over-saturation of this kind of material is causing a lot of people to become desensitized to violence.
 Kids are playing video games where it's not uncommon to kill several hundred virtual people, in a single night. The movies that they are watching, and the characters they are learning to idolize, are also centered around killing and violence.",I think that this is causing a lot of people to lose their sense of empathy.,0.6170546202263338,0.9157867210784064,0.394315242767334,0.5777777777777778,0.5,0.8823529411764706,rejected
./coauthor-v1.0/b6620ed18c174f708138abb59ade11ca.jsonl,A3MYPYBVHX7FQ2,I think that this is causing a lot of people to lose their sense of empathy.,They are becoming desensitized to the suffering of others.,0.7153472427781664,0.8387421368293257,0.4772978127002716,0.5,0.4666666666666666,0.9,accepted
./coauthor-v1.0/b6620ed18c174f708138abb59ade11ca.jsonl,A3MYPYBVHX7FQ2,They are becoming desensitized to the suffering of others.,I think that this is a very dangerous trend.,0.4195556335199557,0.6495190528383291,0.2452524602413177,0.4666666666666666,0.4666666666666666,0.7,rejected
./coauthor-v1.0/b6620ed18c174f708138abb59ade11ca.jsonl,A3MYPYBVHX7FQ2,I think that this is a very dangerous trend. Learning why killing is wrong has to be a cornerstone of childhood. Our society is going the other way.,"I'm not saying that we should ban violent movies, but I think that we should be more selective about what we allow our children to watch",0.5019928044206561,0.778288510600668,0.496768057346344,0.2777777777777778,0.6,0.7037037037037037,rejected
./coauthor-v1.0/4fc378c03e0a49b6a9a2674ed809242d.jsonl,A1PTH9KTRO06EG,"the most important thing that student should learn in school have nothing to do with the subjects that teachers teach you. Just from my perspective, i think what you learn about yourself far exceeds anything you can learn in a class. I think that the teachers are very important, but more for what they can teach you in lifeskills. I think teachers are in a position to be fabalous role modelu for students. What students should learn in school I feel is what makes them happy, what makes them comfortable, how to achieve goals, etc. There are so many goals you can set in school because of all the resources around you. I learned a ton from playing sports all my life, and this was available to me through school. I gained my work ethic and most of my friends through playing football all my life through college. But in school i found out about the things that were challenging for me, and learned that i could overcome them. I learned that i had ADHD, and would have to find ways to cope in order to learn and do well in my classes. I learned how to organize my school work, but also my brain. I even learned how to cope with stressful situations and stressful environments. I knew when to stay away from certain peoplelearned, and I learned how to make friends. I learned that taking risks brings rewards, and I learned that failing is ok and even a good thing.",Essay Topic: What are the Most Important Things Students Should Learn in School?,0.2648067763092521,0.6690632586324528,0.5583248734474182,0.4142857142857143,0.1999999999999999,0.6,accepted
./coauthor-v1.0/b93e342180e34c518e2ff42b2589a68e.jsonl,ASVRLMDNQBUD9,"l
Do you know how dangerous that is? he said. the 92nd pig said, ""Yes of course, I am a scientist. And I know it would help keep my home powered. Now who are you again?""","And the wolf was like, ""I'm a wolf.""",0.4518211017058934,0.764812722705535,0.2746961712837219,0.18,0.2666666666666666,0.5,rejected
./coauthor-v1.0/b93e342180e34c518e2ff42b2589a68e.jsonl,ASVRLMDNQBUD9,"And the wolf was like, ""I'm a wol, I am also your friend."" The pig as him if his name of ""Big Bad"" by chance. The told him yes, and was surprised he heard of him. The 92nd pig said ""Yeah, so you are the one who ate my brothers and sisters except my 3rd brother. He was the only other one who had any sense in his head after all.""","The wolf was like, ""Dude, I had no choice.",0.2221318987610783,0.8553388288058389,0.6123324632644653,0.3666666666666667,0.2666666666666666,0.6153846153846154,rejected
./coauthor-v1.0/b15c9dc0bbc1415dad0b1339d32903dd.jsonl,A345TDMHP3DQ3G,dating has a really great influence on,I've found it to be a positive one.,0.8878028591204872,0.4454354031873739,0.1832378506660461,0.0999999999999999,0.2666666666666666,1.0,rejected
./coauthor-v1.0/b15c9dc0bbc1415dad0b1339d32903dd.jsonl,A345TDMHP3DQ3G,"technology dating and relationships, and in my own experience,",", I was in college in New York City, and my boyfriend was in California.",0.3886291406621893,0.5895063447465634,0.2812626659870147,0.0999999999999999,0.1999999999999999,0.5882352941176471,accepted
./coauthor-v1.0/b15c9dc0bbc1415dad0b1339d32903dd.jsonl,A345TDMHP3DQ3G,"long-distance relatiotechnology that wouldn't otherwise be possible to maintain without it. For example, in my first relationship","contact through Skype, which was really nice.",0.4421282498618091,0.842423539174232,0.1130231171846389,0.0999999999999999,0.1666666666666666,1.0,accepted
./coauthor-v1.0/b15c9dc0bbc1415dad0b1339d32903dd.jsonl,A345TDMHP3DQ3G,"contact through Skype, which was really nice, especially when","It means that we're going to watch Netflix together, and it's a euphemism for hooking up.",0.2242713262570075,0.6227991553292184,0.0336627289652824,0.1666666666666666,0.5,0.6111111111111112,rejected
./coauthor-v1.0/b15c9dc0bbc1415dad0b1339d32903dd.jsonl,A345TDMHP3DQ3G,help in keeping the relationship going. I'm almost positive that one of us would have,"kind of physical intimacy, and I'm always up for that.",0.8418979427998746,0.6465790872963897,0.421088695526123,0.3,0.0999999999999999,0.0,accepted
./coauthor-v1.0/b15c9dc0bbc1415dad0b1339d32903dd.jsonl,A345TDMHP3DQ3G,"broken up with the other if we didn't have Skype, because",her boyfriend's ex-girlfriend that she hacked into her Facebook and Instagram accounts and started posting some really mean things about her.,0.3958844614552891,0.6185218884907484,0.2581349611282348,0.4333333333333333,0.3666666666666667,0.6363636363636364,rejected
./coauthor-v1.0/b15c9dc0bbc1415dad0b1339d32903dd.jsonl,A345TDMHP3DQ3G,the distance was so hard to deal with and there were plenty of other,"really bad, and it caused a lot of drama between Soeurette and Matt.",0.4922646632677072,0.7248824356090755,0.2296887636184692,0.1333333333333333,0.1666666666666666,0.4666666666666667,accepted
./coauthor-v1.0/b15c9dc0bbc1415dad0b1339d32903dd.jsonl,A345TDMHP3DQ3G,"partners for both of us. 

I've also really enjoyed Netflix in the context of my relationships. There is a reason why people always ask if my boyfriend and I are going to Netflix","a good thing for dating and relationships, but it can be a bad thing if you're not careful.",0.2786963496995469,0.6687165536362014,0.374245136976242,0.2666666666666666,0.4666666666666666,0.85,accepted
./coauthor-v1.0/b15c9dc0bbc1415dad0b1339d32903dd.jsonl,A345TDMHP3DQ3G,"It means that we're going to watch Netflix together, and it's a euphemism for hooking up. Watching a favorite movie or show on Netflix is always a good segue into","I do, and it's worked out pretty well for me.",0.6753930328792777,0.7476962054560591,0.0277449302375316,0.3166666666666666,0.4333333333333333,1.0,rejected
./coauthor-v1.0/a60c272551c6418a845424432fc4cc72.jsonl,A1QUQ0TV9KVD4C,"You think it might be a prank, but the phone number is real. 

Obama picks up the pick and dials the number.","You pick up the phone, and it's the same raspy voice you remember from that night in 1963.",0.7762271517970967,0.8869502585260156,0.371057391166687,0.1833333333333333,0.1999999999999999,0.3,accepted
./coauthor-v1.0/a60c272551c6418a845424432fc4cc72.jsonl,A1QUQ0TV9KVD4C,The man on the other end of the phone tells him to meet him at the White House. The White House? he wonders.,"He is instructed to wait for a call from the White House, and it comes within minutes.",0.2828655235725651,0.915649842541537,0.6363360285758972,0.0888888888888888,0.5333333333333333,0.7368421052631579,accepted
./coauthor-v1.0/a60c272551c6418a845424432fc4cc72.jsonl,A1QUQ0TV9KVD4C,Why would he be getting called back to the White House?,"He hasn't stepped foot there in 4 years, instead preferring to stay in the comfort of his own home.",0.3013454330671368,0.4868644955601476,0.3727454543113708,0.4666666666666666,0.3999999999999999,0.4285714285714285,rejected
./coauthor-v1.0/a60c272551c6418a845424432fc4cc72.jsonl,A1QUQ0TV9KVD4C,A car is then sent to pick him up. He reluctantly gets into the car.,"Once Obama arrives at the White House, he's escorted to the Oval Office.",0.7738681992503778,0.5351295510095068,0.2765266895294189,0.3333333333333333,0.7999999999999999,0.4666666666666667,accepted
./coauthor-v1.0/a60c272551c6418a845424432fc4cc72.jsonl,A1QUQ0TV9KVD4C,"Once Obama arrives at the White House, he's escorted to the Oval Office.
 When he walks into the oval office, he finds JFK standing there waiting for him.",JFK tells Obama that he needs him to help solve the Middle East crisis.,0.7769574014620186,0.8843391595586616,0.5361900925636292,0.6333333333333333,0.5333333333333333,0.8,accepted
./coauthor-v1.0/a60c272551c6418a845424432fc4cc72.jsonl,A1QUQ0TV9KVD4C,"Obama sat down. ""I don't know how,"" he said earnestly.","""I haven't done anything in four years.""",0.6895539424369497,0.8646430798325933,0.3196439146995544,0.1333333333333333,0.0999999999999999,0.7,accepted
./coauthor-v1.0/a60c272551c6418a845424432fc4cc72.jsonl,A1QUQ0TV9KVD4C,"""What makes you think I can do this?"" 

JFK smiled. ""I will show you. First you have to make a choice."" He held out both of his hands and opened them. In each hand was a pill.","One was red, the other was white.",0.723040064480677,0.3556208169012801,0.1809336096048355,0.1999999999999999,0.2333333333333333,0.0,accepted
./coauthor-v1.0/a60c272551c6418a845424432fc4cc72.jsonl,A1QUQ0TV9KVD4C,"One was red, the other was white. ""Choose a pill,"" said JFK. ""If you take the red pill, you will become immortal. You will defeat the evildoers, but you will live on forever and see all the aftermath, and never die.""

Obama looked at the white pill.","""And if I take the white pill?"" he questioned.",0.7067065562558199,0.9056716980667664,0.5255066156387329,0.2666666666666666,0.4333333333333333,0.0,accepted
./coauthor-v1.0/ba5029002a8e486f98404e68e850a3b5.jsonl,A2EED3HLTA96CP,"Billions of living things are made to suffer at the hands of others daily.Many millions , human and animal,",There is really no morally-relevant characteristic that decides what is more important: human or animal suffering.,0.5435623246264296,0.7354355067681903,0.5349066257476807,0.2833333333333333,0.3666666666666667,0.0,rejected
./coauthor-v1.0/ba5029002a8e486f98404e68e850a3b5.jsonl,A2EED3HLTA96CP,"What charactyeristic do humans have that animals don'tmorally-relevant  Intelligence?  No, because some animals are smarter than some humans (eg a chimp has more intelligence than a newborn baby)...,",It must simply be a matter of personal preference -- and that is okay.,0.6151853951616291,0.7186013120507921,0.0901701673865318,0.3166666666666666,0.1333333333333333,0.9375,accepted
./coauthor-v1.0/8f7e2949da2c45e597b39ee6e3f85d84.jsonl,A8C3WNWRBWUXO,"A voice on the other end tells you to meet ""him"" in an hour at the Old Executive Office Building.  Two hours later Obama is on a private jet to D.C..  You wonder what this could be,","A voice on the other end tells you to meet ""him"" in an hour at the Old Executive Office Building.",0.376963970896032,0.943240434439953,0.7757012248039246,0.1666666666666666,0.1666666666666666,0.5217391304347826,accepted
./coauthor-v1.0/8f7e2949da2c45e597b39ee6e3f85d84.jsonl,A8C3WNWRBWUXO,"Not wanting to waste time, you walk from the landing strip to the Old Executive Office Buou are whisked  There you are greeted by many past Presidents, all the way back to Eisenhower.","Not wanting to waste time, you walk from the landing strip to the Old Executive Office Building.",0.7449231188892551,0.9331452099353276,0.7430304884910583,0.7333333333333334,0.3666666666666667,0.3684210526315789,accepted
./coauthor-v1.0/8f7e2949da2c45e597b39ee6e3f85d84.jsonl,A8C3WNWRBWUXO,"""Come with us, Barack,"" says Ike, to which you follow up a flight of stairs to a door marked ""EXECUTIVE"".  It's here hope to discover what is going on, how are thessome of these people still alive?","""Come with us, Barack,"" says Ike, to which you follow up a flight of stairs to a door marked ""EXECUTIVE"".",0.8397895833309477,0.9430982171608084,0.7873005867004395,0.5166666666666667,0.5333333333333333,0.3571428571428571,accepted
./coauthor-v1.0/8f7e2949da2c45e597b39ee6e3f85d84.jsonl,A8C3WNWRBWUXO,"What is the ""Important Job"" you must perform?  You are sat down, an anonymous person approaches you,","What is the ""Important Job"" you must perform.",0.5754853626663183,0.9403521118735048,0.7589102983474731,0.3333333333333333,0.0999999999999999,0.0,accepted
./coauthor-v1.0/8f7e2949da2c45e597b39ee6e3f85d84.jsonl,A8C3WNWRBWUXO,"sits down, and begins to explain the situation.  This was just a dress rehreershe past","sits down, and begins to explain the situation.",0.8262247508386504,0.819891591749923,0.7379246950149536,0.0999999999999999,0.1333333333333333,0.7,accepted
./coauthor-v1.0/7edc4eee07cd44db9a01e28f1ef20064.jsonl,A2YTQDLACTLIBA,"You see yourself as a baby, being born, and then growing up.  It's eerie.  You look just the same but are dressed and act differently.  You glance around at all the yous present in the theater.  Again, you look the same basically but carry yourself and are dressed differently.  Some of the yous you were bear scars.  There are at least a couple in wheelchairs. One of you has a a white cane.  All thesyous have experienced different lives.  Look down there at the end is one of you breathing into a paper bag in the midst of a panic attack.","You watch your life unfold, and you see that you are a woman who is married to a man who is physically abusive.",0.2163848561688788,0.8376044313866802,0.2270787954330444,0.1399999999999999,0.6666666666666666,0.92,accepted
./coauthor-v1.0/7edc4eee07cd44db9a01e28f1ef20064.jsonl,A2YTQDLACTLIBA,"You are all reincarnations of the same perso, yet are different.  Some of you are rail thin.  Some of you are dressed oppulently.  Some of you have darker and lighter skin but you are all recognizably you.  What a kick.  You hope that there will be an opportunity to chat after the film.  Where is this theater anyway, is it heaven or is it hell?",You are all in the same theater watching your next life.,0.5744677527798471,0.8886003643857223,0.5619288682937622,0.2333333333333333,0.2666666666666666,0.5,accepted
./coauthor-v1.0/7edc4eee07cd44db9a01e28f1ef20064.jsonl,A2YTQDLACTLIBA,"You are all here, so it must be one of those

I wonder if these yous are good people or bad people?  Do we all share a common core personality?",You wonder if you will ever meet up with any of these yous again.,0.9730091610956026,0.7068330094341989,0.297899842262268,0.4166666666666667,0.5333333333333333,0.7333333333333333,accepted
./coauthor-v1.0/7edc4eee07cd44db9a01e28f1ef20064.jsonl,A2YTQDLACTLIBA,"Do we all have the same soul?  How many years of life does this represent for ""me""?  How many more lives are left?",Do we all have a common core personality?,0.59869962066915,0.870285269152674,0.2953790426254272,0.2111111111111111,0.0666666666666666,0.6666666666666666,accepted
./coauthor-v1.0/1fd40d445a5f4fa6af359b4452866eb1.jsonl,A1TW2BZRRS874Z,listening to an audiobook is just as good as reading it if not better.,listening to an audiobook is just as good as reading it.,0.9618173976253572,0.933799055647682,0.9924125075340272,0.5,0.1333333333333333,0.75,accepted
./coauthor-v1.0/1fd40d445a5f4fa6af359b4452866eb1.jsonl,A1TW2BZRRS874Z,"I have listened to many audiobooks and I have read many books, I think audiobooks free up you body to do tasks that require very little consous thought while taking in all the information being read to you.ci",I have listened to many audiobooks and I have read many books.,0.7997058682106565,0.907360256126026,0.798424243927002,0.6333333333333333,0.0999999999999999,1.0,accepted
./coauthor-v1.0/1fd40d445a5f4fa6af359b4452866eb1.jsonl,A1TW2BZRRS874Z,"For example, I have listened to audiobooks while doing chores around the house, driving, and working out I can t read a book and do those things. I am able to consume many more books this way.","For example, I have listened to audiobooks while doing chores around the house, driving, and working out.",0.6439602370452503,0.917154619200286,0.8105975389480591,0.3166666666666666,0.5,0.7619047619047619,accepted
./coauthor-v1.0/1b693f634f3047d6aa0bfafd486fcd51.jsonl,ASVRLMDNQBUD9,"technology is great for dating, and many other ways to meet people.","Especially for young people, my last boyfriend met me through Instagram!",0.4229958987928777,0.761386987626881,0.5022692680358887,0.0999999999999999,0.0999999999999999,0.0,accepted
./coauthor-v1.0/1b693f634f3047d6aa0bfafd486fcd51.jsonl,ASVRLMDNQBUD9,"was in a relationship, but I still didnt give up hope. ' Using the same app on my phone I met another woman. After talking awhile, we met up. After a few trips, and using technology to keep in touch and plan trips we are now married today. She has been here in the US for a few years now, and our marriage is great. She loves it, and all the freedoms she has here since she came from what we would consider a 3rd world country. All that was possible through technology, and using it for dating. 

It really is a great way to meet people. A long time ago also, I met my best friend through technology and a gaming form of social media named world of warcraft. that was ages ago though.

My whole point is",", not only is it easier to find dates through apps and online dating... it really opens your mind to the world.",0.8406993003059834,0.9485323776072858,0.551446795463562,0.1787878787878788,0.3999999999999999,0.7083333333333334,accepted
./coauthor-v1.0/14c0fb6353864b748f56af9aae22343c.jsonl,AZZA3J049G7R5,"sports that are extreme such as mountain climbing,","rafting, spelunking and others that involve the possibility of injury or even death are not reasonable to promote as a sporting endeavor.",0.7476902986763743,0.8003267306650412,0.5164719223976135,0.1666666666666666,0.3,0.25,accepted
./coauthor-v1.0/14c0fb6353864b748f56af9aae22343c.jsonl,AZZA3J049G7R5,"participating in this sport. What I do not support, is people not taking safety into account and people not planning for an event where","the chance of injury, or death, is very high.",0.3515790900404063,0.6963106238227914,0.3792369365692138,0.15,0.1333333333333333,0.6666666666666666,accepted
./coauthor-v1.0/14c0fb6353864b748f56af9aae22343c.jsonl,AZZA3J049G7R5,"the chance of injury, or death, is very high.

We all know the story where a father or a mother dies from an extreme sport. They have left their children",and their partner behind to fend for themselves.,0.5042506577214487,0.6916216100548146,0.1654514670372009,0.1222222222222222,0.0666666666666666,0.0,accepted
./coauthor-v1.0/14c0fb6353864b748f56af9aae22343c.jsonl,AZZA3J049G7R5,and their partner behind to fend for themselves. It's easy to say that,"it's their own fault and everyone knows the risks, but what about for those left behind and questioning whether or not it was worth it?",0.768911922428952,0.9252866395728164,0.2882350087165832,0.0666666666666666,0.6333333333333333,0.7037037037037037,accepted
./coauthor-v1.0/14c0fb6353864b748f56af9aae22343c.jsonl,AZZA3J049G7R5,"it's their own fault and everyone knows the risks, but what about for those left behind and questioning whether or not it was worth it? The mental-readyness i of the people these athletes may leave behind is something to consider.","Not only that, but when they are not there for them anymore, people in loved ones lives may slowly start to fade away as well.",0.5992310662516496,0.7107724707650862,0.1925795376300811,0.4166666666666667,0.3,0.6785714285714286,accepted
./coauthor-v1.0/14c0fb6353864b748f56af9aae22343c.jsonl,AZZA3J049G7R5,"Not only that, but when they are not there for them anymore, people in loved ones lives may slowly start to fade away as wel Depression,","self-harming, pointless violence and suicide are all possible consequences for the people who remain behind when they are gone.",0.5909895672843073,0.7362687119855901,0.3914996981620788,0.3,0.1666666666666666,0.7142857142857143,accepted
./coauthor-v1.0/14c0fb6353864b748f56af9aae22343c.jsonl,AZZA3J049G7R5,"self-harming, pointless violence and suicide are all possible consequences for the people who remain behind when they are gone. So the first thing I want for people if they are going to participate in extreme sports, is that to prepare their loved ones to be ready whenever there will be an event that could cause death.

Second is insurance and inheritance that would be left by the athlete participating in extreme sports. It is absolutely","necessary that they have insurance of the highest quality, because there's a possibility that the death of the athlete might not be covered, leaving out members of",0.7108123376366602,0.8732855185869626,0.5018264055252075,0.4166666666666667,0.9333333333333332,0.5517241379310345,accepted
./coauthor-v1.0/14c0fb6353864b748f56af9aae22343c.jsonl,AZZA3J049G7R5,"in actuality I do. But at the same time,",I do want those participating to take these issues into account because there really is no reason why innocent people should suffer in the process.,0.4502329542568789,0.7321402951379645,0.144170194864273,0.0666666666666666,0.5333333333333333,0.8076923076923077,accepted
